DATE,TMAX_AV_ALL,TMIN_AV_ALL,ERCOT
4/25/21,86.22222222,57.88888889,933946.8788
4/26/21,86.11111111,67.66666667,1014207.149
4/27/21,84.33333333,71.11111111,1024148.054
4/28/21,85.44444444,71.22222222,1080135.092
4/29/21,77.33333333,68.11111111,1018837.843
4/30/21,76,66,931870.1015
5/1/21,78.22222222,65.33333333,887492.2962
5/2/21,90,64.77777778,985662.0694
5/3/21,90.11111111,70.55555556,1153891.574
5/4/21,83.88888889,65.11111111,1043475.913
5/5/21,82.88888889,59.33333333,967792.5337
5/6/21,85.66666667,58.66666667,1005167.576
5/7/21,87.44444444,60.88888889,1035664.601
5/8/21,91.22222222,68.33333333,1060030.329
5/9/21,89.66666667,72.33333333,1097700.433
5/10/21,82,67.44444444,1072999.397
5/11/21,78,64.44444444,1027498.495
5/12/21,74.77777778,61.55555556,909320.2535
5/13/21,78.55555556,61.88888889,927979.8738
5/14/21,83.33333333,62.33333333,981681.3252
5/15/21,84,66.44444444,964297.0524
5/16/21,84.11111111,69.22222222,947720.2404
5/17/21,86.11111111,68.55555556,1043009.923
5/18/21,81.55555556,66,986662.0802
5/19/21,78.44444444,63.88888889,947427.1133
5/20/21,85.33333333,64.55555556,1004963.822
5/21/21,86.88888889,68.88888889,1071083.763
5/22/21,84.22222222,71.44444444,1007747.284
5/23/21,81.44444444,71.22222222,966176.6203
5/24/21,85.77777778,71.66666667,1032189.552
5/25/21,88.11111111,72.77777778,1085851.389
5/26/21,90.44444444,74.11111111,1190849.249
5/27/21,90.55555556,75.11111111,1211351.381
5/28/21,86.55555556,68.11111111,1112651.963
5/29/21,87.44444444,67.66666667,1028602.036
5/30/21,84.33333333,71,1003455.457
5/31/21,83.33333333,70,1015671.585
6/1/21,82.66666667,68.55555556,1030281.91
6/2/21,86.22222222,67.44444444,1074048.343
6/3/21,82.33333333,67.55555556,1021564.24
6/4/21,83.77777778,68.55555556,1022809.888
6/5/21,88.11111111,69.66666667,1049885.289
6/6/21,91.55555556,71.33333333,1111828.747
6/7/21,91,76.55555556,1191107.987
6/8/21,92.88888889,76.33333333,1259591.793
6/9/21,93.77777778,77.44444444,1306248.17
6/10/21,93.77777778,77.33333333,1318445.961
6/11/21,94.66666667,77.11111111,1325307.002
6/12/21,94.55555556,76,1271836.694
6/13/21,97.44444444,75.55555556,1312245.647
6/14/21,96.22222222,75.66666667,1366457.549
6/15/21,95.88888889,73.44444444,1329420.953
6/16/21,96,72.44444444,1317161.957
6/17/21,95.66666667,74.88888889,1343896.924
6/18/21,94.66666667,73.77777778,1319730.633
6/19/21,95.66666667,72.55555556,1274188.056
6/20/21,95.88888889,76.55555556,1293346.093
6/21/21,93.77777778,76.22222222,1332853.465
6/22/21,90.55555556,72.88888889,1231948.585
6/23/21,95,76.66666667,1340983.204
6/24/21,95.44444444,77.88888889,1393095.412
6/25/21,95.77777778,79.11111111,1389721.018
6/26/21,95.44444444,76.55555556,1317588.921
6/27/21,89.66666667,74.22222222,1220006.914
6/28/21,85.88888889,73.11111111,1154779.215
6/29/21,87.88888889,73.88888889,1171692.379
6/30/21,90.55555556,74.88888889,1242254.354
7/1/21,92.66666667,74.77777778,1306536.978
7/2/21,93.33333333,75.33333333,1267516.214
7/3/21,89.66666667,75,1151195.551
7/4/21,90.22222222,75.22222222,1135637.562
7/5/21,88.33333333,74.33333333,1171677.385
7/6/21,88,73,1203737.536
7/7/21,85.88888889,72.88888889,1215828.654
7/8/21,89.44444444,73.77777778,1237342.112
7/9/21,84.22222222,73.77777778,1156315.399
7/10/21,91.22222222,76.11111111,1228252.212
7/11/21,91.22222222,75.88888889,1221386.067
7/12/21,89.66666667,74.33333333,1233368.044
7/13/21,91.22222222,72.66666667,1233353.363
7/14/21,91.44444444,72.88888889,1236606.684
7/15/21,92.44444444,75,1281995.076
7/16/21,92.88888889,76.88888889,1305257.293
7/17/21,93.55555556,76.88888889,1297562.319
7/18/21,93.66666667,76,1282119.591
7/19/21,91.88888889,74.77777778,1280395.671
7/20/21,91.11111111,73.44444444,1246494.873
7/21/21,90,72.33333333,1238305.771
7/22/21,92.44444444,73.55555556,1264114.408
7/23/21,94.66666667,76,1340876.26
7/24/21,95.77777778,76.55555556,1347271.047
7/25/21,96.11111111,75.66666667,1332792.692
7/26/21,97,75.11111111,1401042.259
7/27/21,96.33333333,75.22222222,1402520.868
7/28/21,94.66666667,75.33333333,1380096.753
7/29/21,95.44444444,75.11111111,1391671.679
7/30/21,96.11111111,75.66666667,1393625.554
7/31/21,97.22222222,77,1378679.467
8/1/21,94.33333333,76.33333333,1313996.852
8/2/21,89.88888889,75.11111111,1260756.052
8/3/21,91.77777778,73.44444444,1270239.59
8/4/21,90.66666667,73.55555556,1278709.817
8/5/21,89.55555556,74.44444444,1249701.632
8/6/21,92.66666667,75,1283869.688
8/7/21,94.44444444,76,1314558.576
8/8/21,96,78.44444444,1348627.993
8/9/21,96.11111111,78.55555556,1431430.055
8/10/21,96.33333333,77.88888889,1425580.659
8/11/21,95.88888889,76.66666667,1403310.145
8/12/21,96.11111111,76.88888889,1409324.818
8/13/21,95.33333333,75.77777778,1367921.652
8/14/21,93.55555556,75.22222222,1261886.441
8/15/21,91.66666667,74.44444444,1203190.95
8/16/21,93.88888889,74.11111111,1283040.368
8/17/21,93.55555556,75.66666667,1274625.592
8/18/21,93.77777778,77.55555556,1249261.278
8/19/21,96.33333333,77.66666667,1368278.048
8/20/21,95.88888889,77.55555556,1389046.228
8/21/21,95.77777778,77.11111111,1357595.539
8/22/21,95.88888889,75.55555556,1355509.682
8/23/21,96.44444444,74.55555556,1398322.29
8/24/21,96.88888889,75.33333333,1417543.538
8/25/21,96.88888889,76.44444444,1420886.626
8/26/21,96.44444444,75.88888889,1398737.459
8/27/21,93,74.77777778,1330218.585
8/28/21,93.66666667,75.22222222,1273532.867
8/29/21,94.77777778,75.55555556,1264612.089
8/30/21,96.66666667,75.11111111,1367126.842
8/31/21,98.11111111,76.88888889,1412213.06
9/1/21,97.88888889,78.77777778,1430671.086
9/2/21,96.77777778,78,1410823.062
9/3/21,96.11111111,76.88888889,1382684.35
9/4/21,97.11111111,76.11111111,1351855.925
9/5/21,97.77777778,75.55555556,1307319.688
9/6/21,96.44444444,75.22222222,1298257.129
9/7/21,96,72.44444444,1295236.01
9/8/21,96,71,1268024.412
9/9/21,95.44444444,69.66666667,1246152.172
9/10/21,93.88888889,69.66666667,1222844.567
9/11/21,92.33333333,68,1151794.627
9/12/21,91.44444444,70.22222222,1164936.937
9/13/21,89,71.22222222,1174707.227
9/14/21,87.77777778,70.33333333,1105648.236
9/15/21,90.22222222,71.44444444,1144887.254
9/16/21,92,71,1186109.816
9/17/21,95.11111111,71.55555556,1259065.196
9/18/21,96.55555556,72.55555556,1236464.822
9/19/21,96.11111111,72,1247885.458
9/20/21,99.11111111,75.88888889,1369083.249
9/21/21,90.88888889,72.66666667,1306053.404
9/22/21,85.11111111,61.22222222,1065512.193
9/23/21,86.66666667,57.77777778,1026158.619
9/24/21,87.55555556,60.22222222,1043114.501
9/25/21,89,61.88888889,1044507.913
9/26/21,89.88888889,62.77777778,1067275.168
9/27/21,92,68.77777778,1164241.387
9/28/21,93.11111111,71.77777778,1208102.669
9/29/21,90.11111111,69.66666667,1173546.273
9/30/21,89.66666667,72,1192178.534
10/1/21,84.11111111,69.33333333,1077587.861
10/2/21,87.33333333,70.55555556,1083636.255
10/3/21,89.77777778,69.44444444,1094800.249
10/4/21,90.11111111,65.88888889,1113488.282
10/5/21,90.22222222,63.11111111,1074671.314
10/6/21,89.66666667,62.22222222,1074745.233
10/7/21,91.55555556,64.33333333,1123247.924
10/8/21,91.55555556,66.88888889,1159246.557
10/9/21,92.11111111,67.11111111,1125672.036
10/10/21,92.22222222,69.66666667,1171889.792
10/11/21,87.22222222,65.33333333,1098946.816
10/12/21,90.11111111,72.22222222,1168980.448
10/13/21,88.88888889,71.77777778,1195140.215
10/14/21,86.66666667,70.44444444,1102475.798
10/15/21,84.66666667,64.77777778,1099580.183
10/16/21,76.11111111,53.88888889,872225.3163
10/17/21,76.77777778,51.66666667,845463.7625
10/18/21,79.88888889,54.22222222,926752.1814
10/19/21,85.11111111,61.66666667,991534.4134
10/20/21,86.66666667,66.88888889,1061941.111
10/21/21,86.66666667,66.22222222,1072412.379
10/22/21,87.66666667,64.66666667,1074160.484
10/23/21,88.88888889,69.11111111,1074705.159
10/24/21,88.55555556,69.55555556,1085363.621
10/25/21,90.55555556,68.77777778,1155090.433
10/26/21,88.88888889,72,1160020.447
10/27/21,81.55555556,59.11111111,1022468.592
10/28/21,79.44444444,54.44444444,909715.4746
10/29/21,77.77777778,49.88888889,890338.5598
10/30/21,82.33333333,48.33333333,866152.4005
10/31/21,82.44444444,52.11111111,886944.1232
11/1/21,81.44444444,55.77777778,939516.9305
11/2/21,75.88888889,57.77777778,947471.9889
11/3/21,66.11111111,53.11111111,948929.983
11/4/21,61.88888889,48.33333333,926108.1523
11/5/21,67.88888889,44.33333333,923056.3436
11/6/21,72.77777778,45.77777778,882755.7078
11/7/21,76.33333333,48.22222222,909239.7224
11/8/21,78.66666667,53.55555556,926264.5132
11/9/21,79.77777778,57.77777778,923983.1473
11/10/21,82,62,958899.3444
11/11/21,76.77777778,53.22222222,931142.6862
11/12/21,76.66666667,50.66666667,932623.7675
11/13/21,72.77777778,45.44444444,897234.5998
11/14/21,78.33333333,48.77777778,886806.8376
11/15/21,83.44444444,54,955792.4154
11/16/21,83.44444444,61.55555556,985975.1603
11/17/21,82.22222222,60.44444444,1004876.282
11/18/21,70.11111111,51.33333333,935657.0202
11/19/21,68.66666667,45.11111111,951936.8619
11/20/21,77.77777778,51.11111111,910171.0401
11/21/21,76.55555556,58.22222222,904642.8894
11/22/21,71.33333333,46.55555556,926902.6932
11/23/21,73.88888889,46,951944.2293
11/24/21,78.44444444,56.33333333,948329.6365
11/25/21,70.11111111,51.33333333,897494.7351
11/26/21,58.66666667,44.22222222,932424.5496
11/27/21,61.22222222,47.77777778,937139.8713
11/28/21,68.77777778,45.88888889,896523.0215
11/29/21,73.55555556,43.44444444,963246.2291
11/30/21,76.77777778,48.11111111,947447.5292
12/1/21,79.44444444,51.44444444,936729.5363
12/2/21,80.88888889,52.66666667,949678.3529
12/3/21,80.88888889,60.44444444,961958.2963
12/4/21,79.33333333,61.44444444,938082.254
12/5/21,79.66666667,61.33333333,948813.5557
12/6/21,74,51,980343.795
12/7/21,69.33333333,45.44444444,978654.6432
12/8/21,75.11111111,50.22222222,973512.7079
12/9/21,82.77777778,64.11111111,999233.1193
12/10/21,81.77777778,65.44444444,1047267.741
12/11/21,71.88888889,41.77777778,940309.4241
12/12/21,65.22222222,38.66666667,997626.7765
12/13/21,72.77777778,49.11111111,993751.2422
12/14/21,79.33333333,61,986206.7226
12/15/21,81.77777778,68.88888889,1026765.648
12/16/21,80.88888889,65.44444444,1019040.437
12/17/21,80,65.44444444,1008966.549
12/18/21,71.22222222,49,956673.4726
12/19/21,57,42.22222222,1005380.835
12/20/21,61.77777778,41.22222222,1022243.317
12/21/21,68.44444444,38.88888889,1021870.172
12/22/21,74.55555556,46,971939.4242
12/23/21,77.55555556,54.22222222,938550.2788
12/24/21,81.77777778,60.66666667,928971.0996
12/25/21,81.77777778,60.88888889,895171.7213
12/26/21,81.22222222,59.55555556,909228.7408
12/27/21,80.44444444,63.22222222,958750.7721
12/28/21,79.77777778,61.11111111,975647.4928
12/29/21,81.44444444,60,974908.0619
12/30/21,81.66666667,56.77777778,962373.9165
12/31/21,81.44444444,63.55555556,968629.7846
1/1/22,79,46.11111111,976785.5676
1/2/22,57.11111111,28.44444444,1154948.995
1/3/22,58.22222222,28.77777778,1172499.448
1/4/22,70.22222222,36.88888889,1080242.423
1/5/22,73.33333333,42.11111111,994791.7393
1/6/22,61.44444444,38.88888889,1091588.603
1/7/22,55.55555556,34.55555556,1201361.42
1/8/22,70.44444444,48.88888889,1000463.346
1/9/22,69.66666667,50.33333333,961776.4152
1/10/22,59.11111111,41.66666667,1079318.504
1/11/22,58.77777778,40.44444444,1115096.274
1/12/22,65.77777778,41,1031595.031
1/13/22,76.11111111,39.77777778,1000917.362
1/14/22,76.22222222,42.33333333,977309.6944
1/15/22,62.33333333,38.33333333,1106971.186
1/16/22,63.55555556,31.55555556,1111788.956
1/17/22,70,33.77777778,1074460.19
1/18/22,76.88888889,45.33333333,994989.4069
1/19/22,74.44444444,47.66666667,980170.6614
1/20/22,49.55555556,33.66666667,1316300.789
1/21/22,49,30.44444444,1309868.581
1/22/22,54.55555556,31.44444444,1202223.643
1/23/22,59.55555556,41.55555556,1056510.138
1/24/22,58.33333333,43.77777778,1058580.343
1/25/22,60.44444444,42.55555556,1050977.308
1/26/22,55.88888889,40.11111111,1118866.498
1/27/22,60.55555556,40.88888889,1067219.36
1/28/22,59.77777778,37.44444444,1095189.656
1/29/22,65.66666667,33.44444444,1060024.232
1/30/22,71.44444444,39.11111111,978424.4592
1/31/22,67.44444444,49.66666667,967643.5039
2/1/22,71.77777778,51.66666667,940279.7558
2/2/22,62,42.11111111,1058595.723
2/3/22,46,26.88888889,1444194.275
2/4/22,41.88888889,23.55555556,1499524.327
2/5/22,52.88888889,25.33333333,1295385.9
2/6/22,60.22222222,29.77777778,1152985.173
2/7/22,62.22222222,37,1091248.281
2/8/22,67.11111111,34.66666667,1084120.558
2/9/22,71,36.44444444,1028417.818
2/10/22,72.33333333,38.55555556,996287.0005
2/11/22,74.22222222,44.11111111,973024.8059
2/12/22,61.66666667,36.55555556,1024888.62
2/13/22,65,30.55555556,1085046.272
2/14/22,71.11111111,37.11111111,1035334.542
2/15/22,76,44.77777778,981254.6601
2/16/22,76.66666667,58.66666667,938597.0502
2/17/22,73.22222222,40.22222222,1020865.553
2/18/22,59.66666667,34.33333333,1138405.973
2/19/22,67.55555556,37.11111111,1026104.197
2/20/22,73.55555556,46.22222222,946499.197
2/21/22,83.66666667,59.88888889,965457.8219
2/22/22,78.22222222,51.11111111,1003078.71
2/23/22,54.66666667,33.88888889,1277900.951
2/24/22,44.55555556,32.77777778,1391948.787
2/25/22,43.88888889,33.33333333,1377635.668
2/26/22,46.44444444,38.11111111,1272123.242
2/27/22,60.55555556,33.88888889,1125035.494
2/28/22,67.66666667,32.77777778,1095483.302
3/1/22,72.44444444,38.22222222,1006736.024
3/2/22,75.22222222,43.33333333,955829.8457
3/3/22,78.55555556,51.33333333,939906.2206
3/4/22,80.22222222,59.22222222,941085.916
3/5/22,81.88888889,63.55555556,933273.8694
3/6/22,80.77777778,57.44444444,947167.3646
3/7/22,64.22222222,44.88888889,1028337.089
3/8/22,56.55555556,41.11111111,1117636.665
3/9/22,63.88888889,38.33333333,1079995.806
3/10/22,70.66666667,39.77777778,1011712.134
3/11/22,60.88888889,37.22222222,1150399.636
3/12/22,60.11111111,30.44444444,1134080.209
3/13/22,69.77777778,36.11111111,982403.8289
3/14/22,79.44444444,51.33333333,972243.4602
3/15/22,78.55555556,49.33333333,929456.3107
3/16/22,82.11111111,47,950993.522
3/17/22,77.44444444,51.77777778,939914.1197
3/18/22,74,49.11111111,926823.0984
3/19/22,78,44.22222222,910920.5838
3/20/22,80.44444444,49.44444444,895403.3987
3/21/22,78.55555556,59.55555556,964294.4073
3/22/22,69.77777778,49.77777778,971249.0349
3/23/22,71.11111111,44,968897.1643
3/24/22,77.66666667,41.77777778,962971.5441
3/25/22,85.88888889,45.33333333,970480.8696
3/26/22,87.66666667,49.55555556,930935.5052
3/27/22,88,55.88888889,951363.0309
3/28/22,86.44444444,61.22222222,1011345.116
3/29/22,83.88888889,68.44444444,1033242.316
3/30/22,81.77777778,55.66666667,989194.1514
3/31/22,77.66666667,48.66666667,936439.4863
4/1/22,81.55555556,53.11111111,946387.3533
4/2/22,84.55555556,58.11111111,937315.7526
4/3/22,85.55555556,58.33333333,970091.7991
4/4/22,82.88888889,64.44444444,998244.6375
4/5/22,91.88888889,64.88888889,1106861.233
4/6/22,83,59,1013661.3
4/7/22,77.22222222,50.22222222,919625.0754
4/8/22,78.11111111,47.33333333,913118.6836
4/9/22,87.22222222,48.44444444,937970.4751
4/10/22,87.33333333,63.88888889,970325.4325
4/11/22,86.66666667,69.77777778,1087619.812
4/12/22,88.88888889,70.33333333,1111480.157
4/13/22,87.66666667,64.77777778,1099826.859
4/14/22,83.22222222,58.44444444,989718.7126
4/15/22,87.22222222,63.22222222,1014307.069
4/16/22,85.22222222,69.11111111,1038460.636
4/17/22,87.44444444,65.77777778,1001590.222
4/18/22,81.55555556,62.55555556,1006965.351
4/19/22,77.77777778,60.22222222,965750.8522
4/20/22,87.33333333,69.33333333,1083645.683
4/21/22,86.88888889,72.33333333,1137781.142
4/22/22,88.44444444,72.33333333,1135047.651
4/23/22,88.22222222,71.44444444,1070051.521
4/24/22,87.77777778,68.55555556,1057007.178
4/25/22,77.44444444,63.22222222,1010477.622
4/26/22,78,58.88888889,951422.0196
4/27/22,82.22222222,61.77777778,1003934.337
4/28/22,87.55555556,67.88888889,1074576.478
4/29/22,87.33333333,70.88888889,1119856.043
4/30/22,87.77777778,70.11111111,1105633.176
5/1/22,89,69.44444444,1092570.702
5/2/22,89.33333333,72.33333333,1180162.693
5/3/22,86.33333333,69.88888889,1123292.21
5/4/22,89.77777778,72.11111111,1168527.114
5/5/22,87.55555556,67.11111111,1155065.442
5/6/22,93.33333333,65.55555556,1166518.351
5/7/22,95.77777778,73.11111111,1243947.296
5/8/22,95.44444444,75.44444444,1304341.011
5/9/22,94.33333333,77,1376824.357
5/10/22,92.66666667,76.88888889,1350607.621
5/11/22,92.11111111,72,1309531.93
5/12/22,93.33333333,70.55555556,1284567.792
5/13/22,93.22222222,70,1259312.812
5/14/22,94.66666667,70.77777778,1250413.606
5/15/22,96.22222222,70.44444444,1270624.917
5/16/22,96.22222222,71.66666667,1312720.331
5/17/22,96.66666667,72.55555556,1335157.822
5/18/22,96.88888889,73.77777778,1345700.844
5/19/22,96.55555556,74.77777778,1357539.992
5/20/22,96.33333333,76.66666667,1373700.066
5/21/22,93.88888889,72,1308644.421
5/22/22,82.66666667,66.33333333,1045820.22
5/23/22,86.44444444,67.33333333,1100592.517
5/24/22,85.22222222,64.33333333,1085038.507
5/25/22,84.44444444,62,1026838.047
5/26/22,93.44444444,62.44444444,1124223.473
5/27/22,95.44444444,68.22222222,1237062.684
5/28/22,95.88888889,72.33333333,1255139.744
5/29/22,94.88888889,75,1285297.134
5/30/22,94.44444444,77.33333333,1317779.746
6/1/22,95.625,77.375,1396351.649
6/2/22,93.33333333,74.88888889,1350447.688
6/3/22,90,71.66666667,1250606.476
6/4/22,91.22222222,70.11111111,1216054.58
6/5/22,93.44444444,70.77777778,1198224.801
6/6/22,97,73.22222222,1284573.178
6/7/22,98.33333333,76.44444444,1401447.22
6/8/22,97.44444444,77.11111111,1419945.906
6/9/22,95.88888889,77.77777778,1387199.904
6/10/22,97.33333333,76.11111111,1391439.915
6/11/22,99.66666667,76.44444444,1427014.487
6/12/22,101.4444444,77.88888889,1452295.039
6/13/22,100.2222222,78.77777778,1460866.606
6/14/22,98.55555556,78.77777778,1487381.891
6/15/22,96.88888889,79,1456789.713
6/16/22,97.66666667,78.77777778,1448350.592
6/17/22,98.33333333,75.88888889,1464759.333
6/18/22,97.33333333,74.66666667,1444236.309
6/19/22,97.33333333,76.11111111,1396574.624
6/20/22,99.11111111,75.55555556,1408187.735
6/21/22,99.44444444,76.11111111,1474521.811
6/22/22,98,78.22222222,1489057.052
6/23/22,98.11111111,75.77777778,1468748.707
6/24/22,100.3333333,76,1492528.049
6/25/22,99.88888889,76.33333333,1502450.018
6/26/22,99.44444444,76.44444444,1448134.311
6/27/22,100,75.11111111,1428369.386
6/28/22,96.22222222,73.55555556,1386653.344
6/29/22,95,73.88888889,1308718.774
6/30/22,95.33333333,73.22222222,1327862.799
7/1/22,95.77777778,74.33333333,1357763.513
7/2/22,96.22222222,76.33333333,1381110.755
7/3/22,98,78.11111111,1396726.272
7/4/22,98.55555556,77.66666667,1405704.377
7/5/22,98.88888889,78.44444444,1426412.487
7/6/22,99.22222222,78.22222222,1495424.069
7/7/22,100.1111111,78,1503656.79
7/8/22,100.4444444,78.44444444,1512112.645
7/9/22,101.6666667,78.33333333,1530807.64
7/10/22,103.1111111,78.88888889,1509478.708
7/11/22,104.3333333,78.66666667,1501357.15
7/12/22,103.2222222,79.11111111,1552101.362
7/13/22,102.4444444,78.88888889,1537365.535
7/14/22,102,77.88888889,1526267.672
7/15/22,97.55555556,75.44444444,1431920.186
7/16/22,97.88888889,75.11111111,1372097.116
7/17/22,99.11111111,76.11111111,1410365.504
7/18/22,100.5555556,77.66666667,1441713.468
7/19/22,102.4444444,78,1526976.835
7/20/22,102.7777778,79.66666667,1568353.425
7/21/22,102.3333333,80.33333333,1575744.045
7/22/22,100.5555556,79.55555556,1533262.943
7/23/22,99.22222222,78.77777778,1463090.511
7/24/22,99.44444444,78.55555556,1439293.564
7/25/22,100.1111111,78.66666667,1466282.916
7/26/22,100.2222222,78.33333333,1530591.112
7/27/22,99.66666667,77.88888889,1524705.022
7/28/22,99.77777778,78.55555556,1511874.271
7/29/22,100,78.66666667,1501452.454
7/30/22,100,78.55555556,1493889.993
7/31/22,100,78.11111111,1449785.221
8/1/22,99.55555556,78.33333333,1450666.974
8/2/22,99.33333333,77.44444444,1492168.327
8/3/22,101.2222222,78.77777778,1537752.008
8/4/22,102.2222222,79.44444444,1549786.35
8/5/22,100.8888889,79.33333333,1535457.543
8/6/22,99.22222222,78,1478592.201
8/7/22,96.66666667,77.22222222,1388385.849
8/8/22,98.33333333,77.22222222,1413862.511
8/9/22,98.33333333,76.77777778,1484880.352
8/10/22,99.33333333,77.22222222,1455277.653
8/11/22,99.33333333,76.22222222,1419642.62
8/12/22,98,76.22222222,1406591.868
8/13/22,97.55555556,75.55555556,1423465.209
8/14/22,94.44444444,76.88888889,1395093.463
8/15/22,92.88888889,75.44444444,1353123.527
8/16/22,96.77777778,76.77777778,1430838.208
8/17/22,97,77.22222222,1456554.236
8/18/22,99.55555556,75.55555556,1488315.806
8/19/22,95.88888889,74.11111111,1346241.579
8/20/22,92.88888889,74.55555556,1276464.51
8/21/22,94.88888889,76.44444444,1297217.511
8/22/22,93.66666667,76.55555556,1270997.666
8/23/22,89.55555556,75.33333333,1282453.523
8/24/22,91,75.66666667,1255379.342
8/25/22,91,74.88888889,1275703.433
8/26/22,93.22222222,75,1313280.615
8/27/22,94.11111111,75,1340653.783
8/28/22,94.66666667,76.33333333,1342417.88
8/29/22,95.88888889,77.55555556,1377453.054
8/30/22,92.66666667,75.77777778,1368373.999
8/31/22,88.33333333,76.11111111,1260534.217
9/1/22,90.44444444,75,1273289.026
9/2/22,91.44444444,75.33333333,1249492.246
9/3/22,90.22222222,75,1241286.06
9/4/22,89.22222222,73.77777778,1202068.769
9/5/22,88.44444444,71.77777778,1126949.502
9/6/22,90.33333333,70.66666667,1179305.487
9/7/22,91.55555556,72.66666667,1277555.917
9/8/22,94,72.66666667,1291386.668
9/9/22,92.33333333,71.44444444,1273963.712
9/10/22,92.44444444,71.66666667,1260040.011
9/11/22,93.66666667,71.44444444,1229787.488
9/12/22,90.33333333,71,1194167.22
9/13/22,91.33333333,70.33333333,1225188.589
9/14/22,92,70.11111111,1245281.142
9/15/22,91.11111111,69,1230187.346
9/16/22,91.33333333,69.55555556,1226882.334
9/17/22,92.88888889,72.66666667,1295324.708
9/18/22,94.11111111,75,1313946.958
9/19/22,94.22222222,74.44444444,1319331.055
9/20/22,94.33333333,74.11111111,1369869.458
9/21/22,94.88888889,73.55555556,1381785.914
9/22/22,94.66666667,70.77777778,1358658.884
9/23/22,96.44444444,69.88888889,1335626.859
9/24/22,95,70.66666667,1336923.99
9/25/22,94.11111111,72.44444444,1298221.213
9/26/22,95,72,1281502.021
9/27/22,90.44444444,67.66666667,1230172.838
9/28/22,90,60.22222222,1130157.137
9/29/22,89.77777778,62.22222222,1135154.123
9/30/22,88,62.33333333,1105676.087
10/1/22,86.66666667,59.66666667,1066473.083
10/2/22,85.33333333,58.33333333,1013452.275
10/3/22,85.77777778,59,1002292.006
10/4/22,86.11111111,59.55555556,1059402.25
10/5/22,87.22222222,62.11111111,1076830.696
10/6/22,88.33333333,61.11111111,1099106.019
10/7/22,87,63.11111111,1119211.057
10/8/22,87.44444444,64.77777778,1086160.189
10/9/22,85.22222222,64.44444444,1038259.413
10/10/22,85.77777778,62.22222222,1030197.297
10/11/22,86.77777778,63.55555556,1103637.715
10/12/22,88.33333333,66.55555556,1120289.374
10/13/22,92.88888889,69.77777778,1233294.918
10/14/22,89,64.66666667,1139166.597
10/15/22,89.11111111,63.11111111,1107094.939
10/16/22,91.77777778,70.22222222,1174897.639
10/17/22,82.11111111,66.44444444,1114471.715
10/18/22,74.44444444,58.44444444,1000213.967
10/19/22,70.44444444,50.33333333,915437.7872
10/20/22,72.66666667,45.22222222,925755.1903
10/21/22,84,50.55555556,965223.5577
10/22/22,86.77777778,57.22222222,1023448.609
10/23/22,87.55555556,64.33333333,1049779.273
10/24/22,88.44444444,69,1095058.53
10/25/22,80.88888889,61.88888889,1112397.929
10/26/22,76.33333333,50.44444444,947286.4631
10/27/22,77.44444444,50.33333333,948255.2453
10/28/22,78.22222222,54.66666667,964074.8059
10/29/22,72,56.55555556,961969.3854
10/30/22,72.33333333,52.33333333,887595.2287
10/31/22,76.88888889,52.66666667,900370.0597
11/1/22,76.11111111,55.44444444,953014.931
11/2/22,73.88888889,59.11111111,955485.9771
11/3/22,79.33333333,61.44444444,988585.1854
11/4/22,85,68.22222222,1075427.63
11/5/22,81.55555556,57.88888889,1103218.378
11/6/22,76.55555556,53.33333333,931125.4507
11/7/22,85.22222222,60.77777778,1025577.665
11/8/22,82.55555556,67,1095911.42
11/9/22,82.22222222,66.88888889,1093969.585
11/10/22,82.66666667,65.88888889,1092472.783
11/11/22,80.66666667,60.66666667,1056995.477
11/12/22,72.22222222,46.88888889,1019228.635
11/13/22,59.55555556,38.66666667,981791.7727
11/14/22,60.11111111,40.33333333,1008845.517
11/15/22,60.22222222,45.88888889,1064375.393
11/16/22,53.55555556,40.33333333,1096323.801
11/17/22,55,41.55555556,1095777.453
11/18/22,57.77777778,41.33333333,1073156.404
11/19/22,54,42.55555556,1081369.82
11/20/22,49.22222222,39,1155237.154
11/21/22,49,36.55555556,1137646.823
11/22/22,50.55555556,42,1148349.297
11/23/22,57.66666667,44.44444444,1076654.471
11/24/22,65.55555556,51.66666667,1007909.011
11/25/22,66.11111111,55.22222222,927459.8488
11/26/22,60.66666667,51.11111111,934457.2537
11/27/22,66.77777778,45.77777778,944991.9356
11/28/22,71.11111111,45.44444444,955344.0113
11/29/22,75.11111111,48.55555556,1013978.578
11/30/22,76.55555556,53.11111111,1018276.73
12/1/22,59.88888889,43.55555556,1043570.943
12/2/22,59.88888889,42.33333333,1102817.022
12/3/22,72.11111111,53.77777778,1016336.263
12/4/22,68.55555556,55.44444444,975117.7083
12/5/22,67.33333333,55.33333333,966934.2244
12/6/22,79.77777778,59,1013840.021
12/7/22,79.44444444,65.66666667,1013231.751
12/8/22,80,66.22222222,1020256.534
12/9/22,79.66666667,64.77777778,1038092.51
12/10/22,77,63.55555556,1022131.469
12/11/22,76.55555556,61.77777778,983697.0416
12/12/22,70.77777778,59.88888889,954468.5412
12/13/22,73.22222222,60.77777778,1010038.879
12/14/22,74.22222222,56.66666667,1031018
12/15/22,67.66666667,43.55555556,990665.4708
12/16/22,64.66666667,40.11111111,1053483.036
12/17/22,59.22222222,40.11111111,1102980.012
12/18/22,56.55555556,36.33333333,1081559.676
12/19/22,56.77777778,37,1117395.963
